External Id,Internal Id,Agreement,Created From,Created From Line Key,Price Level,Customer,Item Internal Id,Item, Quantity,Rate,Amount,Billing Frequency,Start Date,End Date,Next Renewal Date,Next Billing Date,Status,Agreement Type,Usage Group,Price Type,Required Minimum
10001737,,649,,,,RumbleOn,488,Discount: Registered Agent Sync,1,1250,1250,Quarterly ,05/17/2022,05/16/2023,,,Active,Subscription,,,
10001738,,649,,,,RumbleOn,488,Discount: Registered Agent Sync,1,0,-1250,Quarterly ,05/17/2022,05/16/2023,,,Active,Subscription,,,
10001739,,650,,,,Sagard Holdings Manager LP,599,Data Segregation,1,1200,1200,Annually,06/08/2022,06/07/2023,,,Active,Subscription,,,
10001740,,650,,,,Sagard Holdings Manager LP,163,Dedicated priority Support,1,5000,5000,Annually,06/08/2022,06/07/2023,,,Active,Subscription,,,
10001741,,650,,,,Sagard Holdings Manager LP,367,Entity Management Platform Subscription,1,14000,14000,Annually,06/08/2022,06/07/2023,,,Active,Subscription,,,
10001742,,650,,,,Sagard Holdings Manager LP,381,Per Entity Fee – Athennian Application - Up to 250,17,45,765,Annually,06/08/2022,06/07/2023,,,Active,Subscription,,,
10001743,,651,,,,Schmidt Law,169,e-Signature,1,0,0,Annually,02/05/2021,02/04/2024,,,Active,Subscription,,,
10001744,,651,,,,Schmidt Law,167,Virtual Minute Book,1,0,0,Annually,02/05/2021,02/04/2024,,,Active,Subscription,,,
10001745,,651,,,,Schmidt Law,162,Enterprise Integration Package,1,1000,1000,Annually,02/05/2021,02/04/2024,,,Active,Subscription,,,
10001746,,651,,,,Schmidt Law,166,Software Updates,1,0,0,Annually,02/05/2021,02/04/2024,,,Active,Subscription,,,
10001747,,651,,,,Schmidt Law,600,Entity Management Platform Subscription (up to 25 entities),1,3000,3000,Annually,02/05/2021,02/04/2024,,,Active,Subscription,,,
10001748,,652,,,,SECA,367,Entity Management Platform Subscription,1,2000,2000,Annually,05/07/2022,05/06/2023,,,Active,Subscription,,,
10001749,,653,,,,Seyfarth Shaw,367,Entity Management Platform Subscription,4000,0.275,1100,Monthly,01/01/2022,12/31/2022,,,Active,Subscription,,,
10001750,,653,,,,Seyfarth Shaw,162,Enterprise Integration Package,1,291.6666667,291.6666667,Monthly,01/01/2022,12/31/2022,,,Active,Subscription,,,
10001751,,654,,,,"Shatz, Schwartz and Fentin P.C.",166,Software Updates,1,0,0,Annually,10/02/2020,10/01/2023,,,Active,Subscription,,,
10001752,,654,,,,"Shatz, Schwartz and Fentin P.C.",367,Entity Management Platform Subscription,400,12,4800,Annually,10/02/2020,10/01/2023,,,Active,Subscription,,,
10001753,,654,,,,"Shatz, Schwartz and Fentin P.C.",167,Virtual Minute Book,1,0,0,Annually,10/02/2020,10/01/2023,,,Active,Subscription,,,
10001754,,654,,,,"Shatz, Schwartz and Fentin P.C.",162,Enterprise Integration Package,1,1500,1500,Annually,10/02/2020,10/01/2023,,,Active,Subscription,,,
10001755,,654,,,,"Shatz, Schwartz and Fentin P.C.",169,e-Signature,1,0,0,Annually,10/02/2020,10/01/2023,,,Active,Subscription,,,
10001756,,654,,,,"Shatz, Schwartz and Fentin P.C.",521,Recurring Discount: Entity Fee,400,0,-800,Annually,10/02/2020,10/01/2023,,,Active,Subscription,,,
10001757,,654,,,,"Shatz, Schwartz and Fentin P.C.",367,Entity Management Platform Subscription,101,12,1212,Annually,04/01/2022,10/01/2023,,,Active,Subscription,,,
10001758,,655,,,,SHEL Holdings Europe Limited,385,One Time Discount - Package,1,0,-14995,Annually,05/31/2022,05/30/2023,,,Active,Subscription,,,
10001759,,655,,,,SHEL Holdings Europe Limited,382,Per Entity Fee – Athennian Application - Up to 100,17,100,1700,Annually,05/31/2022,05/30/2023,,,Active,Subscription,,,
10001760,,655,,,,SHEL Holdings Europe Limited,387,Professional Package Annual Subscription,1,19995,19995,Annually,05/31/2022,05/30/2023,,,Active,Subscription,,,
10001761,,656,,,,Shopify,382,Per Entity Fee – Athennian Application - Up to 100,50,75,3750,Annually,05/20/2021,05/19/2024,,,Active,Subscription,,,
10001762,,656,,,,Shopify,601,Waived Entity Fee for First 50 Entities -Recurring Discount,1,0,-3750,Annually,05/20/2021,05/19/2024,,,Active,Subscription,,,
10001763,,656,,,,Shopify,386,Enterprise Package Annual Subscription,1,29995,29995,Annually,05/20/2021,05/19/2024,,,Active,Subscription,,,
10001764,,657,,,,"Shulman, Rogers, Gandal, Pordy & Ecker, PA",367,Entity Management Platform Subscription,1,6545,6545,Annually,10/07/2021,10/06/2023,,,Active,Subscription,,,
10001765,,657,,,,"Shulman, Rogers, Gandal, Pordy & Ecker, PA",383,Recurring Discount: Subscription Package,1,0,-2500,Annually,10/07/2020,10/06/2023,,,Active,Subscription,,,
10001766,,657,,,,"Shulman, Rogers, Gandal, Pordy & Ecker, PA",521,Recurring Discount: Entity Fee,1,0,-1800,Annually,10/07/2020,10/06/2023,,,Active,Subscription,,,
10001767,,657,,,,"Shulman, Rogers, Gandal, Pordy & Ecker, PA",602,Entity Management Platform Subscription (2501 - 3000 active entities),1,18000,18000,Annually,10/07/2020,10/06/2023,,,Active,Subscription,,,
10001768,,657,,,,"Shulman, Rogers, Gandal, Pordy & Ecker, PA",603,First year discount @35%,1,0,-6545,Annually,10/07/2020,10/06/2021,,,Active,Subscription,,,
10001769,,657,,,,"Shulman, Rogers, Gandal, Pordy & Ecker, PA",162,Enterprise Integration Package,1,2500,2500,Annually,10/07/2020,10/06/2023,,,Active,Subscription,,,
10001770,,657,,,,"Shulman, Rogers, Gandal, Pordy & Ecker, PA",167,Virtual Minute Book,1,0,0,Annually,10/07/2020,10/06/2023,,,Active,Subscription,,,
10001771,,657,,,,"Shulman, Rogers, Gandal, Pordy & Ecker, PA",166,Software Updates,1,0,0,Annually,10/07/2020,10/06/2023,,,Active,Subscription,,,
10001772,,657,,,,"Shulman, Rogers, Gandal, Pordy & Ecker, PA",169,e-Signature,1,0,0,Annually,10/07/2020,10/06/2023,,,Active,Subscription,,,
10001773,,658,,,,Siskinds LLP,367,Entity Management Platform Subscription,1594,35,55790,Annually,12/01/2021,05/31/2023,,,Active,Subscription,,,
10001774,,658,,,,Siskinds LLP,604,Professional Services Firm,500,35,17500,Annually,06/01/2020,05/31/2023,,,Active,Subscription,,,
10001775,,658,,,,Siskinds LLP,367,Entity Management Platform Subscription,176,35,6160,Annually,03/01/2022,05/31/2023,,,Active,Subscription,,,
10001776,,658,,,,Siskinds LLP,169,e-Signature,1,0,0,Annually,06/01/2020,05/31/2023,,,Active,Subscription,,,
10001777,,658,,,,Siskinds LLP,167,Virtual Minute Book,1,0,0,Annually,06/01/2020,05/31/2023,,,Active,Subscription,,,
10001778,,658,,,,Siskinds LLP,166,Software Updates,1,0,0,Annually,06/01/2020,05/31/2023,,,Active,Subscription,,,
10001779,,658,,,,Siskinds LLP,367,Entity Management Platform Subscription,379,30,11370,Annually,06/01/2022,05/31/2023,,,Active,Subscription,,,
10001780,,658,,,,Siskinds LLP,367,Entity Management Platform Subscription,2270,0,-11350,Annually,06/01/2022,05/31/2023,,,Active,Subscription,,,
10001781,,659,,,,Skanska USA Inc.,169,e-Signature,1,0,0,Annually,08/25/2020,08/24/2023,,,Active,Subscription,,,
10001782,,659,,,,Skanska USA Inc.,162,Enterprise Integration Package,1,2500,2500,Annually,08/25/2020,08/24/2023,,,Active,Subscription,,,
10001783,,659,,,,Skanska USA Inc.,167,Virtual Minute Book,1,0,0,Annually,08/25/2020,08/24/2023,,,Active,Subscription,,,
10001784,,659,,,,Skanska USA Inc.,605,Entity Management Platform Subscription (25 - 60 active entities),1,5000,5000,Annually,08/25/2020,08/24/2023,,,Active,Subscription,,,
10001785,,659,,,,Skanska USA Inc.,166,Software Updates,1,0,0,Annually,08/25/2020,08/24/2023,,,Active,Subscription,,,
10001786,,660,,,,Skipping Stone Partners LLC,167,Virtual Minute Book,1,0,0,Quarterly ,12/19/2020,12/18/2022,,,Active,Subscription,,,
10001787,,660,,,,Skipping Stone Partners LLC,169,e-Signature,1,0,0,Quarterly ,12/19/2020,12/18/2022,,,Active,Subscription,,,
10001788,,660,,,,Skipping Stone Partners LLC,166,Software Updates,1,0,0,Quarterly ,12/19/2020,12/18/2022,,,Active,Subscription,,,
10001789,,660,,,,Skipping Stone Partners LLC,367,Entity Management Platform Subscription,500,6.25,3125,Quarterly ,12/19/2020,12/18/2022,,,Active,Subscription,,,
10001790,,660,,,,Skipping Stone Partners LLC,162,Enterprise Integration Package,1,500,500,Quarterly ,12/19/2020,12/18/2022,,,Active,Subscription,,,
10001791,,660,,,,Skipping Stone Partners LLC,367,Entity Management Platform Subscription,42,6.25,262.5,Quarterly ,12/19/2021,12/18/2022,,,Active,Subscription,,,
10001792,,660,,,,Skipping Stone Partners LLC,367,Entity Management Platform Subscription,170,6.25,1062.5,Quarterly ,09/19/2021,12/18/2022,,,Active,Subscription,,,
10001793,,660,,,,Skipping Stone Partners LLC,367,Entity Management Platform Subscription,85,6.25,531.25,Quarterly ,03/17/2022,12/18/2022,,,Active,Subscription,,,
10001794,,660,,,,Skipping Stone Partners LLC,367,Entity Management Platform Subscription,158,6.25,987.5,Quarterly ,06/17/2022,12/18/2022,,,Active,Subscription,,,
10001795,,661,,,,Slate Asset Management L.P.,380,Per Entity Fee – Athennian Application - Up to 500,500,30,15000,Annually,02/28/2022,02/27/2025,,,Active,Subscription,,,
10001796,,661,,,,Slate Asset Management L.P.,387,Professional Package Annual Subscription,1,19995,19995,Annually,02/28/2022,02/27/2025,,,Active,Subscription,,,
10001797,,662,,,,Sorbara Services Limited,382,Per Entity Fee – Athennian Application - Up to 100,100,75,7500,Annually,11/18/2021,11/17/2022,,,Active,Subscription,,,
10001798,,662,,,,Sorbara Services Limited,387,Professional Package Annual Subscription,1,25000,25000,Annually,11/18/2021,11/17/2022,,,Active,Subscription,,,
10001799,,662,,,,Sorbara Services Limited,383,Recurring Discount: Subscription Package,1,0,-2500,Annually,11/18/2021,11/17/2022,,,Active,Subscription,,,
10001800,,663,,,,Spencer Fane,536,Entity Management platform subscription - up to 2000 entities,1,19000,19000,Annually,08/07/2020,08/06/2023,,,Active,Subscription,,,
10001801,,663,,,,Spencer Fane,578,First Year Discount,1,0,-9450,Annually,08/07/2020,08/06/2023,,,Active,Subscription,,,
10001802,,663,,,,Spencer Fane,163,Dedicated priority Support,1,1000,1000,Annually,08/07/2020,08/06/2023,,,Active,Subscription,,,
10001803,,663,,,,Spencer Fane,169,e-Signature,1,0,0,Annually,08/07/2020,08/06/2023,,,Active,Subscription,,,
10001804,,663,,,,Spencer Fane,166,Software Updates,1,0,0,Annually,08/07/2020,08/06/2023,,,Active,Subscription,,,
10001805,,663,,,,Spencer Fane,162,Enterprise Integration Package,1,3500,3500,Annually,08/07/2020,08/06/2023,,,Active,Subscription,,,
10001806,,663,,,,Spencer Fane,167,Virtual Minute Book,1,0,0,Annually,08/07/2020,08/06/2023,,,Active,Subscription,,,
10001807,,663,,,,Spencer Fane,367,Entity Management Platform Subscription,1,9450,9450,Annually,08/07/2021,08/06/2023,,,Active,Subscription,,,
10001808,,664,,,,Squire Patton Boggs,367,Entity Management Platform Subscription,1,1545,1545,Annually,09/29/2021,09/28/2023,,,Active,Subscription,,,
10001809,,664,,,,Squire Patton Boggs,383,Recurring Discount: Subscription Package,1,0,-1000,Annually,09/29/2020,09/28/2023,,,Active,Subscription,,,
10001810,,664,,,,Squire Patton Boggs,169,e-Signature,1,0,0,Annually,09/29/2020,09/28/2023,,,Active,Subscription,,,
10001811,,664,,,,Squire Patton Boggs,167,Virtual Minute Book,1,0,0,Annually,09/29/2020,09/28/2023,,,Active,Subscription,,,
10001812,,664,,,,Squire Patton Boggs,166,Software Updates,1,0,0,Annually,09/29/2020,09/28/2023,,,Active,Subscription,,,
10001813,,664,,,,Squire Patton Boggs,162,Enterprise Integration Package,1,2500,2500,Annually,09/29/2020,09/28/2023,,,Active,Subscription,,,
10001814,,664,,,,Squire Patton Boggs,367,Entity Management Platform Subscription,265,20,5300,Annually,09/29/2020,09/28/2023,,,Active,Subscription,,,
10001815,,664,,,,Squire Patton Boggs,385,One Time Discount - Package,1,0,-1545,Annually,09/29/2020,09/28/2023,,,Active,Subscription,,,
10001816,,665,,,,startMYplan.ca,382,Per Entity Fee – Athennian Application - Up to 100,30,75,2250,Annually,01/25/2022,01/24/2025,,,Active,Subscription,,,
10001817,,665,,,,startMYplan.ca,387,Professional Package Annual Subscription,1,19995,19995,Annually,01/25/2022,01/24/2025,,,Active,Subscription,,,
10001818,,666,,,,Steinbergs LLP,383,Recurring Discount: Subscription Package,1,0,-6500,Semi-Annually,05/30/2022,05/29/2025,,,Active,Subscription,,,
10001819,,666,,,,Steinbergs LLP,386,Enterprise Package Annual Subscription,1,19000,19000,Semi-Annually,05/30/2022,05/29/2025,,,Active,Subscription,,,
10001820,,666,,,,Steinbergs LLP,379,Per Entity Fee – Athennian Application - Up to 1000,501,25,12525,Semi-Annually,05/30/2022,05/29/2025,,,Active,Subscription,,,
10001821,,667,,,,Stewart Esten LLP,379,Per Entity Fee – Athennian Application - Up to 1000,544,40,21760,Annually,11/17/2021,11/16/2024,,,Active,Subscription,,,
10001822,,667,,,,Stewart Esten LLP,387,Professional Package Annual Subscription,1,19995,19995,Annually,11/17/2021,11/16/2024,,,Active,Subscription,,,
10001823,,667,,,,Stewart McKelvey LLP,521,Recurring Discount: Entity Fee,17000,0,-399500,Annually,12/23/2021,12/23/2024,,,Active,Subscription,,,
10001824,,667,,,,Stewart McKelvey LLP,386,Enterprise Package Annual Subscription,1,29995,29995,Annually,12/23/2021,12/23/2024,,,Active,Subscription,,,
10001825,,667,,,,Stewart McKelvey LLP,383,Recurring Discount: Subscription Package,1,0,-29995,Annually,12/23/2021,12/23/2024,,,Active,Subscription,,,
10001826,,667,,,,Stewart McKelvey LLP,378,Per Entity Fee – Athennian Application - 1000+,17000,35,595000,Annually,12/23/2021,12/23/2024,,,Active,Subscription,,,
10001827,,669,,,,Stibo Systems,382,Per Entity Fee – Athennian Application - Up to 100,60,75,4500,Annually,01/19/2022,01/18/2025,,,Active,Subscription,,,
10001828,,669,,,,Stibo Systems,386,Enterprise Package Annual Subscription,1,29995,29995,Annually,01/19/2022,01/18/2025,,,Active,Subscription,,,
10001829,,669,,,,Stibo Systems,383,Recurring Discount: Subscription Package,1,0,-5000,Annually,01/19/2022,01/18/2025,,,Active,Subscription,,,
10001830,,669,,,,Stibo Systems,521,Recurring Discount: Entity Fee,1,0,-4500,Annually,01/19/2022,01/18/2025,,,Active,Subscription,,,
10001831,,670,,,,Stone Ridge Asset Management,367,Entity Management Platform Subscription,1,15000,15000,Annually,10/22/2021,10/21/2022,,,Active,Subscription,,,
10001832,,670,,,,Stone Ridge Asset Management,367,Entity Management Platform Subscription,109,50,5450,Annually,04/22/2022,10/21/2022,,,Active,Subscription,,,
10001833,,671,,,,Stratum Reservoir,383,Recurring Discount: Subscription Package,1,0,-362.5,Quarterly ,07/08/2020,07/07/2023,,,Active,Subscription,,,
10001834,,671,,,,Stratum Reservoir,606,Entity Management Platform Subscription (25 - 30 entities),1,1812.5,1812.5,Quarterly ,07/08/2020,07/07/2023,,,Active,Subscription,,,
10001835,,671,,,,Stratum Reservoir,169,e-Signature,1,0,0,Quarterly ,07/08/2020,07/07/2023,,,Active,Subscription,,,
10001836,,671,,,,Stratum Reservoir,167,Virtual Minute Book,1,0,0,Quarterly ,07/08/2020,07/07/2023,,,Active,Subscription,,,
10001837,,671,,,,Stratum Reservoir,166,Software Updates,1,0,0,Quarterly ,07/08/2020,07/07/2023,,,Active,Subscription,,,
10001838,,672,,,,Sullivan & Worcester,167,Virtual Minute Book,1,0,0,Annually,06/08/2020,06/07/2023,,,Active,Subscription,,,
10001839,,672,,,,Sullivan & Worcester,367,Entity Management Platform Subscription,1520,35,53200,Annually,06/08/2020,06/07/2023,,,Active,Subscription,,,
10001840,,672,,,,Sullivan & Worcester,162,Enterprise Integration Package,1,3500,3500,Annually,06/08/2020,06/07/2023,,,Active,Subscription,,,
10001841,,672,,,,Sullivan & Worcester,166,Software Updates,1,0,0,Annually,06/08/2020,06/07/2023,,,Active,Subscription,,,
10001842,,672,,,,Sullivan & Worcester,163,Dedicated priority Support,1,2500,2500,Annually,06/08/2020,06/07/2023,,,Active,Subscription,,,
10001843,,672,,,,Sullivan & Worcester,169,e-Signature,1,0,0,Annually,06/08/2020,06/07/2023,,,Active,Subscription,,,
10001844,,672,,,,Sullivan & Worcester,383,Recurring Discount: Subscription Package,1520,0,-10640,Annually,06/08/2020,06/07/2023,,,Active,Subscription,,,
10001845,,672,,,,Sullivan & Worcester,367,Entity Management Platform Subscription,521,,-14588,Annually,06/08/2021,06/07/2023,,,Active,Subscription,,,
10001846,,672,,,,Sullivan & Worcester,367,Entity Management Platform Subscription,121,35,4235,Annually,06/08/2022,06/07/2023,,,Active,Subscription,,,
10001847,,672,,,,Sullivan & Worcester,521,Recurring Discount: Entity Fee,121,0,-847,Annually,06/08/2022,06/07/2023,,,Active,Subscription,,,
10001848,,673,,,,Taub Law Office,388,Basic Package Annual Subscription,1,2748.75,2748.75,Quarterly ,08/30/2021,08/29/2024,,,Active,Subscription,,,
10001849,,673,,,,Taub Law Office,381,Per Entity Fee – Athennian Application - Up to 250,187,15,2805,Quarterly ,08/30/2021,08/29/2024,,,Active,Subscription,,,
10001850,,673,,,,Taub Law Office,493,DocuSign Integration,1,1248.75,1248.75,Quarterly ,08/30/2021,08/29/2024,,,Active,Subscription,,,
10001851,,674,,,,Tax Law LLP,162,Enterprise Integration Package,1,2000,2000,Annually,03/03/2021,03/02/2024,,,Active,Subscription,,,
10001852,,674,,,,Tax Law LLP,600,Entity Management Platform Subscription (up to 25 entities),1,3000,3000,Annually,03/03/2021,03/02/2024,,,Active,Subscription,,,
10001853,,674,,,,Tax Law LLP,167,Virtual Minute Book,1,0,0,Annually,03/03/2021,03/02/2024,,,Active,Subscription,,,
10001854,,674,,,,Tax Law LLP,166,Software Updates,1,0,0,Annually,03/03/2021,03/02/2024,,,Active,Subscription,,,
10001855,,674,,,,Tax Law LLP,169,e-Signature,1,0,0,Annually,03/03/2021,03/02/2024,,,Active,Subscription,,,
10001856,,675,,,,Telnyx LLC,387,Professional Package Annual Subscription,1,19995,19995,Annually,07/01/2021,06/30/2023,,,Active,Subscription,,,
10001857,,675,,,,Telnyx LLC,383,Recurring Discount: Subscription Package,1,0,-5870,Annually,07/01/2021,06/30/2023,,,Active,Subscription,,,
10001858,,675,,,,Telnyx LLC,382,Per Entity Fee – Athennian Application - Up to 100,25,75,1875,Annually,07/01/2021,06/30/2023,,,Active,Subscription,,,
10001859,,676,,,,The Charlotte-Mecklenburg Hospital Authority dba Atrium Health,162,Enterprise Integration Package,1,3500,3500,Annually,09/11/2021,09/10/2022,,,Active,Subscription,,,
10001860,,676,,,,The Charlotte-Mecklenburg Hospital Authority dba Atrium Health,163,Dedicated priority Support,1,2500,2500,Annually,09/11/2021,09/10/2022,,,Active,Subscription,,,
10001861,,676,,,,The Charlotte-Mecklenburg Hospital Authority dba Atrium Health,367,Entity Management Platform Subscription,1,13000,13000,Annually,09/11/2021,09/10/2022,,,Active,Subscription,,,
10001862,,676,,,,The Charlotte-Mecklenburg Hospital Authority dba Atrium Health,383,Recurring Discount: Subscription Package,1,0,-1000,Annually,09/11/2021,09/10/2022,,,Active,Subscription,,,
10001863,,677,,,,Thin Air Labs (David Simmonds),167,Virtual Minute Book,1,0,0,Annually,11/12/2020,11/11/2023,,,Active,Subscription,,,
10001864,,677,,,,Thin Air Labs (David Simmonds),169,e-Signature,1,0,0,Annually,11/12/2020,11/11/2023,,,Active,Subscription,,,
10001865,,677,,,,Thin Air Labs (David Simmonds),162,Enterprise Integration Package,1,1000,1000,Annually,11/12/2020,11/11/2023,,,Active,Subscription,,,
10001866,,677,,,,Thin Air Labs (David Simmonds),367,Entity Management Platform Subscription,10,125,1250,Annually,11/12/2020,11/11/2023,,,Active,Subscription,,,
10001867,,677,,,,Thin Air Labs (David Simmonds),367,Entity Management Platform Subscription,5,80,400,Annually,11/12/2021,11/11/2023,,,Active,Subscription,,,
10001868,,677,,,,Thin Air Labs (David Simmonds),521,Recurring Discount: Entity Fee,10,0,-250,Annually,11/12/2020,11/11/2023,,,Active,Subscription,,,
10001869,,677,,,,Thin Air Labs (David Simmonds),383,Recurring Discount: Subscription Package,1,0,-500,Annually,11/12/2020,11/11/2023,,,Active,Subscription,,,
10001870,,677,,,,Thin Air Labs (David Simmonds),166,Software Updates,1,0,0,Annually,11/12/2020,11/11/2023,,,Active,Subscription,,,
10001871,,678,,,,Torys LLP,164,SSO Configuration,1,5000,5000,Annually,01/29/2021,01/28/2024,,,Active,Subscription,,,
10001872,,678,,,,Torys LLP,367,Entity Management Platform Subscription,3000,40,120000,Annually,01/29/2021,01/28/2024,,,Active,Subscription,,,
10001873,,678,,,,Torys LLP,166,Software Updates,1,0,0,Annually,01/29/2021,01/28/2024,,,Active,Subscription,,,
10001874,,678,,,,Torys LLP,169,e-Signature,1,0,0,Annually,01/29/2021,01/28/2024,,,Active,Subscription,,,
10001875,,678,,,,Torys LLP,167,Virtual Minute Book,1,0,0,Annually,01/29/2021,01/28/2024,,,Active,Subscription,,,
10001876,,679,,,,Tropical Shipping ,162,Enterprise Integration Package,1,3500,3500,Annually,07/14/2020,07/13/2023,,,Active,Subscription,,,
10001877,,679,,,,Tropical Shipping ,169,e-Signature,1,0,0,Annually,07/14/2020,07/13/2023,,,Active,Subscription,,,
10001878,,679,,,,Tropical Shipping ,167,Virtual Minute Book,1,0,0,Annually,07/14/2020,07/13/2023,,,Active,Subscription,,,
10001879,,679,,,,Tropical Shipping ,166,Software Updates,1,0,0,Annually,07/14/2020,07/13/2023,,,Active,Subscription,,,
10001880,,679,,,,Tropical Shipping ,367,Entity Management Platform Subscription,3,50,150,Annually,07/14/2021,07/13/2023,,,Active,Subscription,,,
10001881,,679,,,,Tropical Shipping ,162,Enterprise Integration Package,1,0,-3500,Annually,07/14/2020,07/13/2023,,,Active,Subscription,,,
10001882,,679,,,,Tropical Shipping ,600,Entity Management Platform Subscription (up to 25 entities),1,5000,5000,Annually,07/14/2020,07/13/2023,,,Active,Subscription,,,
10001883,,680,,,,Troutman Pepper Hamilton Sanders LLP,169,e-Signature,1,0,0,Annually,08/07/2020,08/06/2023,,,Active,Subscription,,,
10001884,,680,,,,Troutman Pepper Hamilton Sanders LLP,167,Virtual Minute Book,1,0,0,Annually,08/07/2020,08/06/2023,,,Active,Subscription,,,
10001885,,680,,,,Troutman Pepper Hamilton Sanders LLP,367,Entity Management Platform Subscription,700,28,19600,Annually,08/07/2020,08/06/2023,,,Active,Subscription,,,
10001886,,680,,,,Troutman Pepper Hamilton Sanders LLP,385,One Time Discount - Package,1,0,-7680,Annually,08/07/2020,08/06/2021,,,Active,Subscription,,,
10001887,,680,,,,Troutman Pepper Hamilton Sanders LLP,166,Software Updates,1,0,0,Annually,08/07/2020,08/06/2023,,,Active,Subscription,,,
10001888,,680,,,,Troutman Pepper Hamilton Sanders LLP,162,Enterprise Integration Package,1,2500,2500,Annually,08/07/2020,08/06/2023,,,Active,Subscription,,,
10001889,,680,,,,Troutman Pepper Hamilton Sanders LLP,367,Entity Management Platform Subscription,400,0,-11200,Annually,08/06/2021,08/06/2023,,,Active,Subscription,,,
10001890,,680,,,,Troutman Pepper Hamilton Sanders LLP,367,Entity Management Platform Subscription,1,7680,7680,Annually,08/06/2021,08/06/2023,,,Active,Subscription,,,
10001891,,681,,,,TrueNorth Technologies Inc.,388,Basic Package Annual Subscription,1,10995,10995,Annually,03/31/2022,03/30/2023,,,Active,Subscription,,,
10001892,,681,,,,TrueNorth Technologies Inc.,382,Per Entity Fee – Athennian Application - Up to 100,4,75,300,Annually,03/31/2022,03/30/2023,,,Active,Subscription,,,
10001893,,681,,,,TrueNorth Technologies Inc.,608,Annual Minit Subscription,1,1800,1800,Annually,03/31/2022,03/30/2023,,,Active,Subscription,,,
10001894,,682,,,,Ullico,382,Per Entity Fee – Athennian Application - Up to 100,100,75,7500,Annually,12/02/2021,12/01/2024,,,Active,Subscription,,,
10001895,,682,,,,Ullico,609,Point In Time Feature Set,1,0,0,Annually,12/02/2021,12/01/2024,,,Active,Subscription,,,
10001896,,682,,,,Ullico,387,Professional Package Annual Subscription,1,19995,19995,Annually,12/02/2021,12/01/2024,,,Active,Subscription,,,
10001897,,683,,,,Ulmer & Berne,166,Software Updates,1,0,0,Annually,09/21/2020,09/20/2023,,,Active,Subscription,,,
10001898,,683,,,,Ulmer & Berne,169,e-Signature,1,0,0,Annually,09/21/2020,09/20/2023,,,Active,Subscription,,,
10001899,,683,,,,Ulmer & Berne,167,Virtual Minute Book,1,0,0,Annually,09/21/2020,09/20/2023,,,Active,Subscription,,,
10001900,,683,,,,Ulmer & Berne,162,Enterprise Integration Package,1,3500,3500,Annually,09/21/2020,09/20/2023,,,Active,Subscription,,,
10001901,,683,,,,Ulmer & Berne,383,Recurring Discount: Subscription Package,1,0,-3500,Annually,09/21/2020,09/20/2023,,,Active,Subscription,,,
10001902,,683,,,,Ulmer & Berne,367,Entity Management Platform Subscription,1,5000,5000,Annually,09/21/2020,09/20/2023,,,Active,Subscription,,,
10001903,,684,,,,Vedder Price,167,Virtual Minute Book,1,0,0,Annually,06/23/2020,06/22/2023,,,Active,Subscription,,,
10001904,,684,,,,Vedder Price,166,Software Updates,1,0,0,Annually,06/23/2020,06/22/2023,,,Active,Subscription,,,
10001905,,684,,,,Vedder Price,169,e-Signature,1,0,0,Annually,06/23/2020,06/22/2023,,,Active,Subscription,,,
10001906,,684,,,,Vedder Price,534,"Entity Management Platform Subscription - Up to 3,000 Active Entity Records (AER)",1,26600,26600,Annually,06/23/2020,06/22/2023,,,Active,Subscription,,,
10001907,,684,,,,Vedder Price,378,Per Entity Fee – Athennian Application - 1000+,172,25,4300,Annually,06/23/2022,06/22/2023,,,Active,Subscription,,,
10001908,,685,,,,Ventra Group Co.,381,Per Entity Fee – Athennian Application - Up to 250,242,60,14520,Annually,08/11/2021,08/10/2026,,,Active,Subscription,,,
10001909,,685,,,,Ventra Group Co.,386,Enterprise Package Annual Subscription,1,29995,29995,Annually,08/11/2021,08/10/2026,,,Active,Subscription,,,
10001910,,685,,,,Ventra Group Co.,383,Recurring Discount: Subscription Package,1,0,-4515,Annually,08/11/2021,08/10/2026,,,Active,Subscription,,,
10001911,,686,,,,"Veritas Capital Fund Management, L.L.C.",382,Per Entity Fee – Athennian Application - Up to 100,110,60,6600,Annually,06/07/2022,06/06/2025,,,Active,Subscription,,,
10001912,,686,,,,"Veritas Capital Fund Management, L.L.C.",386,Enterprise Package Annual Subscription,1,29995,29995,Annually,06/07/2022,06/06/2025,,,Active,Subscription,,,
10001913,,687,,,,"Ward and Smith, P.A.",367,Entity Management Platform Subscription,1,25000,25000,Annually,03/16/2022,03/15/2023,,,Active,Subscription,,,
10001914,,687,,,,"Ward and Smith, P.A.",163,Dedicated priority Support,1,5000,5000,Annually,03/16/2022,03/15/2023,,,Active,Subscription,,,
10001915,,688,,,,Warner Norcross + Judd,162,Enterprise Integration Package,1,1000,1000,Annually,07/13/2020,07/12/2023,,,Active,Subscription,,,
10001916,,688,,,,Warner Norcross + Judd,166,Software Updates,1,0,0,Annually,07/13/2020,07/12/2023,,,Active,Subscription,,,
10001917,,688,,,,Warner Norcross + Judd,167,Virtual Minute Book,1,0,0,Annually,07/13/2020,07/12/2023,,,Active,Subscription,,,
10001918,,688,,,,Warner Norcross + Judd,169,e-Signature,1,0,0,Annually,07/13/2020,07/12/2023,,,Active,Subscription,,,
